,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
27,1629610227492,1629610648028,1629611045830,1629617908559,1629618331284,1629618752456,1629623262858,1629624047359,1629624441129
28,1629464193926,1629464567103,1629464984315,1629469065647,1629469482588,1629470068699,1629473425997,1629473963058,1629474669842
29,1629464195181,1629464568485,1629464985775,1629469067073,1629469483549,1629470069679,1629473427096,1629473964525,1629474671014
30,1629464198089,1629464572529,1629464988539,1629469071388,1629469485878,1629470072502,1629473429361,1629473967384,1629474673908
31,1629464198888,1629464573556,1629464989750,1629469072479,1629469486647,1629470073238,1629473430172,1629473968221,1629474674823
32,1629464204492,1629464578900,1629464997079,1629469077156,1629469491483,1629470078154,1629473435303,1629473973712,1629474679423
33,1629464221711,1629464604595,1629465018760,1629469095323,1629469518455,1629470102711,1629473458371,1629473995743,1629474699879
34,1629464225509,1629464610041,1629465023151,1629469101011,1629469523322,1629470107043,1629473463071,1629474005091,1629474705840
35,1629464228998,1629464612901,1629465026167,1629469104623,1629469529134,1629470112235,1629473466560,1629474008146,1629474713995
36,1629464231088,1629464616065,1629465028235,1629469105775,1629469530786,1629470113956,1629473469637,1629474012166,1629474715598
37,1629718667884,1629719282938,1629719861014,1629724310353,1629724759295,1629725186435,1629729313456,1629729774109,1629730234923
38,1629718669181,1629719284092,1629719863087,1629724312203,1629724760314,1629725188194,1629729315122,1629729775108,1629730236227
39,1629718673785,1629719287973,1629719867055,1629724317268,1629724764485,1629725193402,1629729319422,1629729781479,1629730240794
40,1629718675090,1629719289121,1629719868003,1629724318066,1629724765304,1629725194996,1629729320252,1629729782349,1629730241620
41,1629718681497,1629719293050,1629719871143,1629724322191,1629724769527,1629725198789,1629729324131,1629729786678,1629730245639
42,1629718700575,1629719306372,1629719882307,1629724340224,1629724784709,1629725226976,1629729342142,1629729799049,1629730268360
43,1629718704766,1629719311650,1629719886270,1629724346303,1629724789492,1629725232853,1629729349147,1629729805388,1629730273539
44,1629718708296,1629719315915,1629719890534,1629724354304,1629724792911,1629725236016,1629729352444,1629729809238,1629730276928
45,1629718710464,1629719317688,1629719892790,1629724356515,1629724794966,1629725237969,1629729354564,1629729811692,1629730279054
46,1629635750371,1629636114280,1629636602807,1629641960576,1629642497984,1629642894961,1629645691027,1629646151270,1629646625379
47,1629635751176,1629636115476,1629636603694,1629641961377,1629642498850,1629642895711,1629645691693,1629646152187,1629646626380
48,1629635754460,1629636119026,1629636607107,1629641964200,1629642501309,1629642898689,1629645695060,1629646155916,1629646629704
49,1629635755475,1629636120042,1629636607856,1629641965120,1629642501901,1629642899608,1629645696014,1629646156859,1629646630591
50,1629635763596,1629636123505,1629636612480,1629641968642,1629642506756,1629642902511,1629645700044,1629646161621,1629646633694
51,1629635773332,1629636134688,1629636621207,1629641978991,1629642516304,1629642911592,1629645709856,1629646171756,1629646642983
52,1629635780363,1629636138973,1629636626535,1629642007371,1629642527279,1629642916512,1629645716451,1629646175850,1629646649539
53,없음,없음,없음,없음,없음,없음,없음,없음,없음
54,1629635782741,1629636141744,1629636629119,1629642010817,1629642531065,1629642919171,1629645719870,1629646178589,1629646652513
55,1629717117485,1629717514305,1629717987971,1629722849415,1629723461420,1629724075285,1629729382894,1629729999584,1629730495775
56,1629717119342,1629717515807,1629717989411,1629722850982,1629723462751,1629724076730,1629729384544,1629730000985,1629730497329
57,1629717123116,1629717519714,1629717992630,1629722854689,1629723466253,1629724079781,1629729387751,1629730005547,1629730501318
58,1629717123840,1629717520858,1629717993515,1629722855718,1629723467564,1629724080556,1629729388453,1629730006398,1629730502330
59,1629717127463,1629717524953,1629717997836,1629722859799,1629723472014,1629724084241,1629729392841,1629730009465,1629730506716
60,1629717141647,1629717541993,1629718021262,1629722875891,1629723488519,1629724112581,1629729406816,1629730031820,1629730529502
61,1629717146806,1629717546789,1629718025537,1629722879689,1629723495019,1629724116644,1629729413564,1629730037097,1629730537609
62,1629717149686,1629717548933,1629718027923,1629722881853,1629723508687,1629724126599,1629729415800,1629730039868,1629730540078
63,1629717151505,1629717550594,1629718029089,1629722883913,1629723511427,1629724119409,1629729417562,1629730041295,1629730541590
64,1629803419903,1629804008128,1629804489940,1629808929320,1629809384452,1629810042091,1629813957042,1629814509978,1629815021418
65,1629803421223,1629804009478,1629804490982,1629808930923,1629809385094,1629810043077,1629813958264,1629814511465,1629815022391
66,1629803424703,1629804013888,1629804494912,1629808934332,1629809387510,1629810045893,1629813962246,1629814514707,1629815026109
67,1629803425553,1629804015114,1629804495859,1629808935074,1629809388212,1629810046942,1629813963104,1629814515555,1629815027394
68,1629803430745,1629804018838,1629804500760,1629808938108,1629809392360,1629810050499,1629813966911,1629814519584,1629815031267
69,1629803450403,1629804046964,1629804525138,1629808961149,1629809412368,1629810075179,1629813985818,1629814559275,1629815056481
70,1629803455571,1629804051805,1629804535625,1629808966357,1629809417887,1629810079729,1629814001350,1629814565851,1629815064503
71,1629803458608,1629804054069,1629804538561,1629808969184,1629809420107,1629810082895,1629814004725,1629814570050,1629815067630
72,1629803461136,1629804056807,1629804541862,1629808971340,1629809423961,1629810085883,1629814006989,1629814572557,1629815069697
73,1629776293316,1629776792231,1629777311358,1629781645826,1629782214093,1629782667967,1629785115316,1629785596080,1629786210533
74,1629776294008,1629776792987,1629777311941,1629781647271,1629782214839,1629782668590,1629785116084,1629785596762,1629786211144
75,1629776298198,1629776797023,1629777316641,1629781652537,1629782218749,1629782672414,1629785121191,1629785600022,1629786215679
76,1629776299421,1629776798279,1629777317651,1629781653871,1629782219813,1629782673319,1629785122267,1629785600941,1629786216567
77,1629776303766,1629776803228,1629777321987,1629781658254,1629782223589,1629782677328,1629785126041,1629785605347,1629786221926
78,1629776326904,1629776831032,1629777344974,1629781681317,1629782246112,1629782695761,1629785145233,1629785629587,1629786240683
79,1629776332516,1629776836659,1629777349859,1629781685568,1629782250226,1629782700200,1629785149894,1629785633785,1629786251328
80,1629776335184,1629776839404,1629777353169,1629781688093,1629782253502,1629782702635,1629785152767,1629785637271,1629786254238
81,1629776336941,1629776841659,1629777354959,1629781689559,1629782255692,1629782704056,1629785153916,1629785638407,1629786256594
82,1629890108635,1629890909568,1629891687578,1629895576812,1629896523892,1629897775756,1629903407725,1629904511611,1629905143263
83,1629890109484,1629890910313,1629891688522,1629895578095,1629896524753,1629897776657,1629903408675,1629904512738,1629905144957
84,1629890112682,1629890913290,1629891691055,1629895583929,1629896528236,1629897778918,1629903412493,1629904515689,1629905148372
85,1629890113862,1629890914209,1629891692090,1629895584944,1629896529093,1629897779831,1629903413287,1629904516423,1629905149123
86,1629890118399,1629890918286,1629891695971,1629895588345,1629896533665,1629897784385,1629903417503,1629904523794,1629905153785
87,1629890130435,1629890938156,1629891706421,1629895603711,1629896553509,1629897793544,1629903428545,1629904538185,1629905165542
88,1629890137122,1629890944790,1629891710524,1629895611079,1629896557779,1629897800351,1629903433269,1629904547556,1629905169642
89,1629890140545,1629890947922,1629891713124,1629895618289,1629896563474,1629897803674,1629903435827,1629904551024,1629905172850
90,1629890143025,1629890951836,1629891716597,1629895621052,1629896566542,1629897806359,1629903438042,1629904553490,1629905175903
91,1631331623745,1631332790009,1631333008074,1631338585516,1631339271104,1631339807966,1631344533623,1631345311923,1631346123573
92,1631331624965,1631332791622,1631333009868,1631338587265,1631339272054,1631339809143,1631344535197,1631345313052,1631346126070
93,1631331627848,1631332796251,1631333012706,1631338591118,1631339274860,1631339812501,1631344538569,1631345315392,1631346129109
94,1631331629021,1631332797736,1631333013959,1631338592065,1631339275729,1631339813315,1631344539827,1631345316241,1631346129919
95,1631331633663,1631332800939,1631333019407,1631338597227,1631339280307,1631339817751,1631344543883,1631345321414,1631346134588
96,1631331656767,1631332821389,1631333042596,1631338622552,1631339294593,1631339831558,1631344565362,1631345343307,1631346154630
97,1631331661505,1631332826293,1631333047443,1631338627251,1631339298865,1631339836785,1631344575458,1631345348513,1631346159078
98,1631331664297,1631332828810,1631333050527,1631338631987,1631339301875,1631339840470,1631344578873,1631345351389,1631346161555
99,1631331666514,1631332831657,1631333051730,1631338634356,1631339304286,1631339842942,1631344580750,1631345352968,1631346164366
